municipality_code,municipality_name,harvest_year,planting_mmdd,r1_offset_days,r6_offset_days,water_deficit_reproductive_mm,dry_spell_longest_reproductive_days,hot_days_reproductive,precip_total_season_mm
4321907,Três Passos,1986,10-31,47,94,197.97970567122954,6.0,3.0,328.3
4321907,Três Passos,1986,11-05,45,92,192.53605527903017,6.0,1.0,320.29999999999995
4321907,Três Passos,1986,11-10,43,91,164.41535491658502,6.0,1.0,338.79999999999995
4321907,Três Passos,1986,11-15,44,91,135.14952765079676,6.0,1.0,373.3999999999999
4321907,Três Passos,1986,11-20,44,93,142.39724784329903,5.0,1.0,421.59999999999997
4321907,Três Passos,1986,11-25,44,93,57.20089743412006,5.0,1.0,480.79999999999995
4321907,Três Passos,1986,11-30,43,93,41.568368625671795,5.0,1.0,481.49999999999994
4321907,Três Passos,1986,12-05,42,94,20.968949114864103,5.0,1.0,501.79999999999995
4321907,Três Passos,1986,12-10,43,95,0.0,5.0,0.0,581.2999999999998
4321907,Três Passos,1986,12-15,43,97,0.0,5.0,0.0,585.2
4321907,Três Passos,1986,12-20,43,100,0.0,6.0,0.0,672.2000000000002
4321907,Três Passos,1987,10-01,63,118,30.646371991941738,7.0,0.0,761.1000000000001
4321907,Três Passos,1987,10-06,62,116,29.85957166853448,7.0,0.0,778.0000000000001
4321907,Três Passos,1987,10-11,61,115,0.0,7.0,0.0,728.5000000000002
4321907,Três Passos,1987,10-16,59,113,0.0,7.0,0.0,737.7000000000003
4321907,Três Passos,1987,10-21,57,112,0.0,7.0,0.0,723.1000000000004
4321907,Três Passos,1987,10-26,54,110,0.0,7.0,0.0,726.0000000000003
4321907,Três Passos,1987,10-31,53,110,1.993403994866715,7.0,0.0,727.1000000000003
4321907,Três Passos,1987,11-05,53,109,0.0,6.0,0.0,596.8000000000002
4321907,Três Passos,1987,11-10,53,108,0.0,6.0,0.0,544.6
4321907,Três Passos,1987,11-15,51,105,0.0,6.0,0.0,547.7
4321907,Três Passos,1987,11-20,50,105,0.0,7.0,0.0,586.2
4321907,Três Passos,1987,11-25,50,107,79.65946638315701,7.0,0.0,600.1000000000001
4321907,Três Passos,1987,11-30,50,108,128.45387525012478,7.0,0.0,520.0999999999998
4321907,Três Passos,1987,12-05,50,108,128.9435347023578,7.0,0.0,671.6999999999999
4321907,Três Passos,1987,12-10,49,108,96.02335940254333,7.0,0.0,735.2999999999998
4321907,Três Passos,1987,12-15,50,107,93.68758766988731,7.0,0.0,742.0999999999998
4321907,Três Passos,1987,12-20,50,109,137.5259226085725,7.0,0.0,727.1999999999999
4321907,Três Passos,1988,10-01,64,120,66.86589938294159,7.0,0.0,804.8000000000001
4321907,Três Passos,1988,10-06,62,118,0.0,7.0,0.0,753.4
4321907,Três Passos,1988,10-11,61,118,0.0,7.0,0.0,784.9
4321907,Três Passos,1988,10-16,61,117,0.0,7.0,0.0,670.8
4321907,Três Passos,1988,10-21,59,116,22.240874888267886,7.0,0.0,642.4999999999999
4321907,Três Passos,1988,10-26,59,115,4.425265453862338,7.0,0.0,605.0
4321907,Três Passos,1988,10-31,58,114,0.0,7.0,0.0,596.4999999999998
4321907,Três Passos,1988,11-05,58,113,0.0,7.0,0.0,601.5999999999998
4321907,Três Passos,1988,11-10,57,113,0.0,7.0,0.0,535.8
4321907,Três Passos,1988,11-15,56,112,0.0,5.0,0.0,516.1
4321907,Três Passos,1988,11-20,55,110,0.0,7.0,0.0,519.7
4321907,Três Passos,1988,11-25,54,109,20.421923545380054,11.0,0.0,525.7
4321907,Três Passos,1988,11-30,52,108,25.39234967740879,13.0,0.0,536.1
4321907,Três Passos,1988,12-05,52,108,57.25197188306895,13.0,0.0,563.3000000000002
4321907,Três Passos,1988,12-10,50,107,78.20500542063425,13.0,0.0,571.7000000000002
4321907,Três Passos,1988,12-15,50,106,180.51867095653458,13.0,0.0,570.0000000000001
4321907,Três Passos,1988,12-20,51,107,163.10658240860204,13.0,0.0,623.8
4321907,Três Passos,1989,10-01,65,115,88.66463664976513,4.0,3.0,591.6
4321907,Três Passos,1989,10-06,62,113,0.0,4.0,2.0,584.5
4321907,Três Passos,1989,10-11,60,112,0.0,4.0,1.0,607.2
4321907,Três Passos,1989,10-16,57,109,0.0,4.0,1.0,644.9000000000001
4321907,Três Passos,1989,10-21,55,108,0.0,3.0,1.0,636.8000000000001
4321907,Três Passos,1989,10-26,53,106,0.0,4.0,0.0,593.3
4321907,Três Passos,1989,10-31,51,104,0.0,4.0,0.0,598.8000000000001
4321907,Três Passos,1989,11-05,49,102,0.0,4.0,0.0,584.8000000000001
4321907,Três Passos,1989,11-10,48,101,0.0,4.0,0.0,604.4000000000001
4321907,Três Passos,1989,11-15,48,102,0.0,4.0,0.0,600.8000000000001
4321907,Três Passos,1989,11-20,49,103,0.0,4.0,0.0,610.3
4321907,Três Passos,1989,11-25,47,101,0.0,4.0,0.0,622.4999999999999
4321907,Três Passos,1989,11-30,46,100,0.0,4.0,0.0,650.8999999999999
4321907,Três Passos,1989,12-05,46,101,0.0,5.0,0.0,697.3999999999999
4321907,Três Passos,1989,12-10,47,104,0.0,7.0,0.0,712.8999999999999
4321907,Três Passos,1989,12-15,48,106,1.3715850286489308,7.0,0.0,694.0999999999999
4321907,Três Passos,1989,12-20,49,108,0.0,7.0,0.0,689.8999999999999
4321907,Três Passos,1990,10-01,67,121,0.0,6.0,0.0,624.8000000000001
4321907,Três Passos,1990,10-06,65,118,0.0,6.0,0.0,639.9000000000003
4321907,Três Passos,1990,10-11,63,116,0.0,6.0,0.0,638.3000000000004
4321907,Três Passos,1990,10-16,59,113,0.0,6.0,0.0,632.3000000000003
4321907,Três Passos,1990,10-21,56,110,0.0,6.0,0.0,629.5000000000003
4321907,Três Passos,1990,10-26,56,109,0.0,4.0,0.0,659.1000000000004
4321907,Três Passos,1990,10-31,54,107,0.0,4.0,0.0,642.9000000000002
4321907,Três Passos,1990,11-05,52,106,0.0,4.0,0.0,640.9000000000001
4321907,Três Passos,1990,11-10,51,105,0.0,4.0,0.0,667.1
4321907,Três Passos,1990,11-15,49,103,0.0,4.0,0.0,664.3
4321907,Três Passos,1990,11-20,48,104,0.0,4.0,0.0,666.9
4321907,Três Passos,1990,11-25,49,104,0.0,4.0,0.0,690.0999999999999
4321907,Três Passos,1990,11-30,48,103,0.0,4.0,0.0,746.8999999999999
4321907,Três Passos,1990,12-05,49,103,0.0,4.0,0.0,851.2999999999998
4321907,Três Passos,1990,12-10,49,104,0.0,4.0,0.0,881.2999999999996
4321907,Três Passos,1990,12-15,49,107,0.0,4.0,0.0,902.9999999999997
4321907,Três Passos,1990,12-20,49,107,0.0,4.0,0.0,904.3999999999997
4321907,Três Passos,1991,10-01,55,109,230.61450364466327,9.0,0.0,632.7999999999997
4321907,Três Passos,1991,10-06,55,107,230.09988379775368,11.0,2.0,626.6999999999998
4321907,Três Passos,1991,10-11,55,106,183.73125878341023,12.0,2.0,614.4999999999998
4321907,Três Passos,1991,10-16,53,105,186.92916524017164,12.0,2.0,545.0999999999999
4321907,Três Passos,1991,10-21,52,104,193.45221558055684,12.0,2.0,467.29999999999995
4321907,Três Passos,1991,10-26,52,103,222.644691329337,12.0,2.0,465.0999999999999
4321907,Três Passos,1991,10-31,52,103,211.9339864002139,12.0,2.0,469.8999999999999
4321907,Três Passos,1991,11-05,51,104,214.8968017464544,12.0,2.0,418.40000000000003
4321907,Três Passos,1991,11-10,50,103,217.87103790391538,12.0,2.0,388.0
4321907,Três Passos,1991,11-15,50,103,206.22446101584094,12.0,2.0,376.2000000000001
4321907,Três Passos,1991,11-20,50,103,181.62249503140043,12.0,2.0,356.10000000000014
4321907,Três Passos,1991,11-25,49,102,182.49000639134036,10.0,2.0,337.50000000000017
4321907,Três Passos,1991,11-30,48,101,150.46922515239447,9.0,2.0,330.00000000000017
4321907,Três Passos,1991,12-05,47,101,106.98694997418619,9.0,1.0,319.90000000000015
4321907,Três Passos,1991,12-10,47,101,140.21201236992874,9.0,0.0,308.7000000000001
4321907,Três Passos,1991,12-15,47,100,186.0134111643572,9.0,0.0,249.09999999999997
4321907,Três Passos,1991,12-20,47,100,181.4049002615895,12.0,0.0,287.4
4321907,Três Passos,1992,10-01,64,120,0.0,12.0,0.0,765.1000000000001
4321907,Três Passos,1992,10-06,62,118,0.0,12.0,0.0,723.9000000000001
4321907,Três Passos,1992,10-11,59,114,0.0,12.0,0.0,663.4000000000001
4321907,Três Passos,1992,10-16,58,114,0.0,12.0,0.0,732.8000000000001
4321907,Três Passos,1992,10-21,57,111,0.0,12.0,0.0,726.0000000000001
4321907,Três Passos,1992,10-26,56,111,13.85704433571144,12.0,0.0,734.0000000000001
4321907,Três Passos,1992,10-31,55,110,14.609405407859317,12.0,0.0,723.0000000000005
4321907,Três Passos,1992,11-05,54,108,160.21158423445962,12.0,0.0,718.2000000000003
4321907,Três Passos,1992,11-10,53,106,107.07986477798714,12.0,0.0,729.9000000000002
4321907,Três Passos,1992,11-15,52,105,63.41040584297626,12.0,0.0,680.7000000000002
4321907,Três Passos,1992,11-20,50,104,70.60487616077235,12.0,0.0,715.2000000000002
4321907,Três Passos,1992,11-25,50,104,47.68311683975349,10.0,0.0,768.6000000000001
4321907,Três Passos,1992,11-30,51,104,0.16164120108904179,5.0,0.0,733.6000000000001
4321907,Três Passos,1992,12-05,51,104,0.0,5.0,0.0,753.3000000000002
4321907,Três Passos,1992,12-10,51,105,0.0,5.0,0.0,761.8000000000002
4321907,Três Passos,1992,12-15,51,106,0.0,5.0,0.0,731.4999999999999
4321907,Três Passos,1992,12-20,50,107,0.0,7.0,0.0,709.0000000000001
4321907,Três Passos,1993,10-01,68,120,102.82350122011437,6.0,0.0,594.3000000000003
4321907,Três Passos,1993,10-06,67,118,101.64780488257432,6.0,0.0,577.6000000000003
4321907,Três Passos,1993,10-11,64,116,105.98154176711331,6.0,0.0,577.0000000000002
4321907,Três Passos,1993,10-16,63,114,100.63541325957578,6.0,0.0,553.9000000000003
4321907,Três Passos,1993,10-21,62,115,97.2937492432642,6.0,0.0,509.80000000000024
4321907,Três Passos,1993,10-26,60,113,101.38185789207755,6.0,0.0,532.6000000000001
4321907,Três Passos,1993,10-31,58,112,89.27302543690688,6.0,0.0,501.70000000000016
4321907,Três Passos,1993,11-05,56,111,83.37519211963047,6.0,0.0,486.1000000000001
4321907,Três Passos,1993,11-10,53,109,95.93013271543913,6.0,0.0,494.5000000000001
4321907,Três Passos,1993,11-15,52,109,102.23768512574676,7.0,0.0,496.9000000000001
4321907,Três Passos,1993,11-20,50,107,99.22598923089764,7.0,0.0,474.40000000000015
